fighter_id,name,nickname,wins,losses,ties,height_in,weight_lb,reach_in,stance,age,slpm,str_acc_dec,sapm,str_def_dec,td_avg,td_acc_dec,td_def_dec,sub_avg,hist_fights,hist_wins,hist_losses,hist_win_rate,hist_strike_acc,hist_td_acc,hist_sub_avg,hist_ctrl_avg,hist_finish_rate
2620f3eb21c79614,Scott Adams,,8,1,0.0,72.0,225.0,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
cbe79765d44bd172,Alvin Robinson,,15,9,0.0,69.0,155.0,68.0,Southpaw,43.0,1.57,0.5,1.29,0.51,1.24,0.5,0.25,1.2,3.0,1.0,2.0,0.3333333333333333,0.4463675213675214,0.75,1.0,205.66666666666666,0.0
165c244bcca3ed26,Seo Hee Ham,,17,8,0.0,62.0,115.0,62.0,Southpaw,39.0,4.2,0.39,5.15,0.61,0.0,0.0,0.66,0.2,3.0,1.0,2.0,0.3333333333333333,0.43434604505384905,0.0,0.3333333333333333,75.66666666666667,0.0
5af480a3b2e1726b,David Hood,,1,3,0.0,72.0,200.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
447f9858ae78f921,Muslim Salikhov,King of Kung Fu,22,6,0.0,71.0,170.0,70.0,Orthodox,41.0,3.37,0.49,2.96,0.62,1.07,0.32,0.72,0.0,13.0,9.0,4.0,0.6923076923076923,0.48565178900799094,0.31666666666666665,0.0,38.0,0.5555555555555556
773f7feacf96153e,Benito Lopez,Golden Boy,10,2,0.0,70.0,135.0,73.0,Switch,31.0,4.39,0.45,5.18,0.56,0.0,0.0,0.73,0.3,3.0,2.0,1.0,0.6666666666666666,0.46984551396316104,0.4,0.3333333333333333,37.333333333333336,0.0
d761b3766e38c5db,Marcel Fortuna,,9,3,0.0,73.0,205.0,74.0,Orthodox,40.0,3.83,0.46,4.52,0.64,0.45,0.08,0.75,0.5,2.0,1.0,1.0,0.5,0.5072815533980582,0.0,0.0,0.5,1.0
327d5f279895110d,Roman Dolidze,,15,4,0.0,74.0,185.0,76.0,Orthodox,37.0,3.41,0.41,3.72,0.48,0.99,0.39,0.26,0.8,12.0,9.0,3.0,0.75,0.476659504403212,0.35277777777777775,0.75,196.83333333333334,0.5555555555555556
cedfdf8d423d500c,Pat Miletich,The Croatian Sensation,29,7,2.0,70.0,170.0,,Orthodox,58.0,1.79,0.45,1.66,0.63,1.96,1.0,0.54,1.0,9.0,8.0,1.0,0.8888888888888888,0.48985741648607395,0.8222222222222222,0.5555555555555556,105.11111111111111,0.625
1abfb658cd4f8533,Nandor Guelmino,The Hun,11,5,1.0,75.0,230.0,,,50.0,3.62,0.56,3.16,0.33,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
a4a80dd7336ffd59,Melissa Gatto,,9,2,2.0,65.0,125.0,69.0,Orthodox,29.0,3.78,0.49,2.84,0.54,1.47,0.28,0.63,0.5,4.0,2.0,2.0,0.5,0.48661513702890796,0.175,0.25,167.0,1.0
07225ba28ae309b6,Charles Oliveira,Do Bronxs,37,11,,70.0,155.0,74.0,Orthodox,36.0,3.23,0.55,3.05,0.48,2.29,0.39,0.54,2.6,35.0,24.0,11.0,0.6857142857142857,0.5299129695115425,0.44766354016354015,1.2571428571428571,135.4,0.875
e463ce0a2ca474f4,Ryan Gandra,Problema,9,1,0.0,73.0,185.0,74.0,Orthodox,30.0,13.02,0.5,1.7,0.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
8abf70f79e9e27c2,Tor Troeng,The Hammer,16,7,1.0,74.0,185.0,,Orthodox,43.0,1.16,0.46,3.26,0.32,0.62,0.07,0.66,0.3,3.0,1.0,2.0,0.3333333333333333,0.5508813626460686,0.39999999999999997,0.3333333333333333,236.66666666666666,1.0
681399317dbf4701,Uros Medic,The Doctor,13,3,0.0,73.0,170.0,71.0,Southpaw,32.0,5.59,0.6,3.42,0.56,0.34,0.5,0.55,0.0,9.0,6.0,3.0,0.6666666666666666,0.587197008567325,0.5,0.0,10.222222222222221,1.0
c295de4e10acd4c9,Isaac Vallie-Flagg,,16,7,1.0,68.0,155.0,70.0,Orthodox,47.0,5.56,0.47,5.6,0.45,0.2,0.12,0.58,0.0,3.0,1.0,2.0,0.3333333333333333,0.39712070111195313,0.25,0.0,68.33333333333333,0.0
4e06913c91da5200,Krzysztof Jotko,,24,6,0.0,73.0,185.0,77.0,Southpaw,36.0,2.98,0.42,2.23,0.57,1.33,0.39,0.82,0.1,16.0,11.0,5.0,0.6875,0.44844969066765494,0.39285714285714285,0.0625,177.25,0.09090909090909091
5b03b61f9d90125e,Morgan Charriere,The Last Pirate,21,12,1.0,68.0,145.0,69.0,Orthodox,30.0,4.02,0.5,4.51,0.53,2.06,0.46,0.83,0.3,5.0,3.0,2.0,0.6,0.5277192823881842,0.5333333333333333,0.2,124.8,1.0
d34636a85f0f4c90,Motonobu Tezuka,,28,12,7.0,67.0,135.0,,Southpaw,38.0,0.87,0.23,2.8,0.51,1.5,0.11,0.0,0.5,1.0,0.0,1.0,0.0,0.29333333333333333,0.16666666666666666,0.0,223.0,0.5
260e9e0d4954aea6,Rodolfo Vieira,,11,4,0.0,72.0,185.0,73.0,Orthodox,36.0,3.55,0.53,4.38,0.49,2.7,0.21,0.75,0.9,9.0,6.0,3.0,0.6666666666666666,0.5350380181599006,0.43152958152958154,0.6666666666666666,185.33333333333334,0.8333333333333334
4e6738062d469256,Sedriques Dumas,The Reaper,10,4,,74.0,185.0,79.0,Orthodox,30.0,2.0,0.44,2.41,0.55,1.34,0.31,0.33,0.2,6.0,3.0,3.0,0.5,0.3987258785518279,0.26666666666666666,0.0,214.16666666666666,0.0
113df4fde64735c6,Davey Grant,Dangerous,17,8,0.0,68.0,135.0,69.0,Orthodox,40.0,5.14,0.44,3.82,0.55,1.03,0.4,0.63,0.2,14.0,8.0,6.0,0.5714285714285714,0.46934906499108214,0.2606060606060606,0.14285714285714285,98.0,0.5
117a06469813e4ef,ChangHo Lee,,11,2,0.0,68.0,135.0,69.0,Orthodox,31.0,3.88,0.66,2.13,0.37,3.2,0.34,0.4,0.3,2.0,2.0,0.0,1.0,0.6502384737678856,0.3611111111111111,0.5,223.0,0.5
56c9acc4e86046a2,Chris Kelades,The Greek Assassin,9,3,0.0,67.0,125.0,68.0,Orthodox,45.0,2.4,0.43,2.64,0.48,1.04,0.18,0.53,0.3,3.0,2.0,1.0,0.6666666666666666,0.46009474126041855,0.17037037037037037,0.3333333333333333,190.0,0.0
8dc46e9a7895ce1a,Alexandre Dantas,Cafe,0,3,0.0,74.0,238.0,,Orthodox,47.0,0.21,0.25,1.87,0.6,0.0,0.0,0.0,3.1,1.0,0.0,1.0,0.0,0.32558139534883723,0.25,0.0,385.0,0.5
12ebd7d157e91701,Bruno Silva,Blindado,23,13,0.0,72.0,185.0,74.0,Orthodox,36.0,3.86,0.48,5.35,0.41,0.77,0.22,0.74,0.0,10.0,4.0,6.0,0.4,0.5118057578638865,0.13571428571428573,0.0,72.7,1.0
918d9d89d4d52acc,Anthony Torres,The Crush,5,3,0.0,68.0,170.0,,Orthodox,47.0,3.54,0.48,7.52,0.45,0.0,0.0,1.0,2.2,1.0,1.0,0.0,1.0,0.4782608695652174,0.4,1.0,68.0,1.0
fcaae0385b514f11,Frank Shamrock,,23,10,2.0,70.0,185.0,,Orthodox,53.0,4.75,0.53,4.66,0.57,0.35,0.5,0.37,1.1,4.0,4.0,0.0,1.0,0.7278138528138528,1.0,2.0,0.0,1.0
ece280745f8727b8,Kamal Shalorus,Prince of Persia,9,5,2.0,68.0,155.0,68.0,Orthodox,53.0,3.06,0.32,2.99,0.7,2.07,0.5,0.8,0.0,2.0,0.0,2.0,0.0,0.24772727272727274,0.16666666666666666,0.0,32.5,0.5
0641c21bec209472,Mike Jackson,The Truth,1,2,,74.0,170.0,74.0,Orthodox,40.0,4.49,0.57,3.73,0.62,0.71,0.33,0.88,0.0,1.0,0.0,1.0,0.0,0.5,0.4,0.0,0.0,0.5
0fd5f4b838e890cc,Said Nurmagomedov,,18,5,0.0,68.0,135.0,70.0,Orthodox,33.0,3.08,0.48,2.05,0.55,0.86,0.15,0.63,1.1,10.0,7.0,3.0,0.7,0.5251784347541333,0.10505050505050506,0.7,51.4,0.7142857142857143
3c6976f8182d9527,Alexander Gustafsson,The Mauler,18,8,0.0,77.0,205.0,79.0,Orthodox,39.0,4.03,0.4,3.53,0.51,1.53,0.39,0.83,0.4,17.0,10.0,7.0,0.5882352941176471,0.40459824028392705,0.44556277056277055,0.29411764705882354,108.05882352941177,0.7
396fe87b84ac2e1c,Lerone Murphy,The Miracle,17,0,1.0,69.0,145.0,73.0,Orthodox,34.0,4.48,0.53,2.51,0.61,1.41,0.54,0.51,0.5,8.0,8.0,0.0,1.0,0.5682178638874635,0.5194444444444445,0.25,157.75,0.25
fd406a32a6fb3a29,Chris Duncan,The Problem,15,2,0.0,70.0,155.0,71.0,Orthodox,32.0,5.02,0.46,4.82,0.51,3.27,0.42,0.5,0.7,6.0,5.0,1.0,0.8333333333333334,0.4567649984175309,0.33174603174603173,0.3333333333333333,140.5,0.4
23a6e307077c6ccc,Enrique Marin,Wasabi,10,4,0.0,70.0,170.0,,,39.0,1.43,0.33,3.0,0.5,2.5,0.38,0.6,1.0,1.0,0.0,1.0,0.0,0.2872340425531915,0.3333333333333333,0.0,207.0,0.5
b05086131c6f5dc5,Derek Downey,,11,4,0.0,73.0,185.0,,Orthodox,45.0,0.32,1.0,3.36,0.12,2.4,0.16,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
1a31ef98efce7a79,Matheus Nicolau,,19,6,1.0,66.0,125.0,66.0,Orthodox,33.0,3.31,0.51,2.98,0.65,1.22,0.43,0.9,0.8,10.0,7.0,3.0,0.7,0.5155790347993909,0.5317460317460317,0.6,107.3,0.2857142857142857
80d918336163b80c,Tatsuya Kawajiri,Crusher,36,11,2.0,67.0,145.0,69.0,Orthodox,47.0,2.04,0.44,2.01,0.5,3.63,0.48,0.63,1.1,5.0,3.0,2.0,0.6,0.6047842078801831,0.32571428571428573,0.4,437.8,0.3333333333333333
5866fc86183a9fb8,Erick Silva,,19,9,,72.0,170.0,74.0,Orthodox,41.0,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,13.0,7.0,6.0,0.5384615384615384,0.532991373979831,0.34523809523809523,0.7692307692307693,73.46153846153847,1.0
35b3772629e27a49,Kevin Croom,Crash,21,15,,71.0,135.0,73.0,Orthodox,38.0,2.65,0.34,3.1,0.41,0.48,0.05,0.3,0.5,2.0,0.0,2.0,0.0,0.3292765382014875,0.03125,0.0,249.5,0.5
9dedfdd91070ddd8,Victoria Leonardo,Fury,9,7,0.0,65.0,125.0,64.0,Orthodox,36.0,3.22,0.38,4.81,0.47,1.57,0.27,0.71,0.0,4.0,1.0,3.0,0.25,0.35645958979292314,0.08333333333333333,0.0,143.75,0.0
a1ad35b98a9136e5,Lawrence Lui,Lok Yin,8,1,0.0,67.0,135.0,72.0,Orthodox,29.0,3.72,0.39,3.32,0.6,5.3,0.4,1.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
a0f0004aadf10b71,Alexandre Pantoja,The Cannibal,30,6,0.0,65.0,125.0,67.0,Orthodox,35.0,4.38,0.5,3.88,0.49,2.79,0.47,0.69,1.0,17.0,14.0,3.0,0.8235294117647058,0.5276753478749024,0.5368314726209463,0.8235294117647058,244.58823529411765,0.5714285714285714
5442f1bc4b47eaf3,Chris Curtis,Action-Man,32,13,,70.0,170.0,75.0,Orthodox,38.0,5.52,0.5,5.75,0.54,0.0,0.0,0.64,0.0,10.0,6.0,4.0,0.6,0.500772271161618,0.0,0.0,18.0,0.5
48e093ea1f43a053,Takeya Mizugaki,,21,11,2.0,67.0,135.0,69.0,Orthodox,42.0,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1,13.0,8.0,5.0,0.6153846153846154,0.38595563224201396,0.42750000000000005,0.07692307692307693,198.23076923076923,0.125
85e26e2468b4e82f,Hayato Sakurai,Mach,38,13,2.0,67.0,168.0,,Orthodox,50.0,2.45,0.49,1.94,0.59,1.87,0.69,0.56,0.3,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
cc300e9aa3063431,Andre Gusmao,,6,3,0.0,72.0,205.0,,Orthodox,48.0,2.79,0.43,3.28,0.6,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.40476190476190477,0.0,0.0,107.0,0.5
7b310409440c9102,Zhang Lipeng,The Warrior,23,9,1.0,71.0,155.0,71.0,Southpaw,36.0,1.28,0.48,1.88,0.53,1.75,0.3,0.69,0.8,3.0,2.0,1.0,0.6666666666666666,0.4945652173913044,0.3,1.0,306.0,0.0
f41b9f5efc7162d6,Jamal Pogues,,11,5,0.0,75.0,205.0,77.0,Orthodox,30.0,3.57,0.46,3.97,0.49,2.0,0.46,0.7,0.0,3.0,2.0,1.0,0.6666666666666666,0.44695340501792113,0.22727272727272727,0.0,143.33333333333334,0.0
2e04a3b4a2011b97,Roland Payne,,0,1,0.0,69.0,205.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
0577808d22dfe79c,Jon Olav Einemo,The Viking,6,3,0.0,78.0,253.0,,Orthodox,50.0,2.15,0.52,3.05,0.52,1.73,0.55,0.43,0.0,1.0,0.0,1.0,0.0,0.4857142857142857,0.25,0.0,113.0,0.5
b44f39a5c6596953,Pedro Rizzo,The Rock,20,11,0.0,73.0,241.0,,Orthodox,51.0,1.93,0.34,3.02,0.5,0.26,0.28,0.78,0.0,13.0,8.0,5.0,0.6153846153846154,0.3826111847219385,0.4444444444444444,0.0,43.15384615384615,0.875
c8097968da5e5f13,Chris Wade,,12,3,0.0,70.0,155.0,70.0,Orthodox,38.0,1.7,0.53,1.75,0.51,2.6,0.51,0.55,1.1,6.0,4.0,2.0,0.6666666666666666,0.3990413243802802,0.753968253968254,0.6666666666666666,272.5,0.5
9f488f520ed25bbf,Kenichi Yamamoto,,5,12,2.0,72.0,170.0,,Orthodox,49.0,0.3,0.46,1.93,0.38,0.0,0.0,0.1,0.3,2.0,2.0,0.0,1.0,0.5096153846153846,0.4,0.5,428.0,0.5
b6203e0492a9336c,Marnic Mann,The Sawed-Off Savage,6,3,0.0,60.0,115.0,64.0,Southpaw,33.0,1.47,0.41,5.08,0.31,1.9,0.33,0.25,0.4,1.0,0.0,1.0,0.0,0.27586206896551724,0.0,0.0,33.0,0.5
90e0985df05e51bc,Ray Rodriguez,The Judge,16,8,0.0,67.0,135.0,70.0,Orthodox,38.0,0.9,0.27,3.89,0.4,1.42,0.5,0.44,0.0,1.0,0.0,1.0,0.0,0.2,1.0,0.0,12.0,0.5
8e893f269d5696b2,Tyler Toner,,15,7,,68.0,145.0,70.0,Orthodox,42.0,2.95,0.52,2.13,0.62,0.0,0.0,0.54,0.4,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
df05aa15b2d66f57,Chris Tuchscherer,The Crowbar,21,4,,74.0,258.0,76.0,Orthodox,50.0,1.35,0.31,3.17,0.47,1.19,0.18,0.0,0.6,3.0,1.0,2.0,0.3333333333333333,0.19166666666666665,0.14285714285714285,0.3333333333333333,85.33333333333333,0.0
7a5e8c94a86f9895,Chris Barnett,Beastboy,23,10,0.0,69.0,261.0,75.0,Orthodox,39.0,3.36,0.47,6.55,0.36,0.0,0.0,0.35,0.0,5.0,2.0,3.0,0.4,0.45547234278326715,0.0,0.0,19.6,1.0
c727c7d31c50c4cf,Anthony Hamilton,Freight Train,15,9,0.0,77.0,260.0,76.0,Orthodox,45.0,3.91,0.65,3.02,0.45,2.62,0.42,0.78,0.0,9.0,3.0,6.0,0.3333333333333333,0.4433070733070733,0.4166666666666667,0.0,133.0,0.6666666666666666
0597a4528ebd1307,Chris Price,The Exorcist,19,4,0.0,74.0,185.0,,Southpaw,43.0,1.44,0.66,2.59,0.48,0.0,0.0,0.33,2.2,1.0,0.0,1.0,0.0,0.5,0.4,0.0,36.0,0.5
fb8a3025ae722e64,Bobby Voelker,Vicious,19,13,0.0,72.0,170.0,74.0,Orthodox,46.0,4.01,0.35,5.84,0.42,1.04,0.5,0.66,0.0,3.0,0.0,3.0,0.0,0.3221825396825397,0.4,0.0,113.66666666666667,0.5
ee624ee2a18f2a43,Jorge Lopez,,11,5,0.0,70.0,170.0,,Orthodox,37.0,2.47,0.59,2.57,0.5,3.5,0.41,0.81,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,403.0,0.5
56fcb2c4d99f9d1b,Mike Grundy,,12,4,0.0,67.0,145.0,72.0,Orthodox,39.0,2.09,0.45,4.45,0.56,4.06,0.28,0.5,0.4,3.0,1.0,2.0,0.3333333333333333,0.46675084175084175,0.29444444444444445,0.3333333333333333,125.33333333333333,1.0
7b433309b0fd12aa,Brad Katona,Superman,16,5,0.0,66.0,135.0,64.0,Orthodox,34.0,4.81,0.52,4.75,0.5,1.86,0.34,0.61,0.0,8.0,4.0,4.0,0.5,0.5253036417177508,0.3364512471655329,0.0,258.75,0.0
282fa667ff9c51ed,Cole Miller,Magrinho,21,11,,73.0,145.0,73.0,Orthodox,41.0,3.0,0.33,3.88,0.59,0.6,0.36,0.38,1.8,18.0,10.0,8.0,0.5555555555555556,0.3229572654980586,0.34500000000000003,1.3333333333333333,98.77777777777777,0.8
5140122c3eecd307,Daichi Abe,,6,2,0.0,71.0,170.0,71.0,Orthodox,34.0,3.8,0.33,4.49,0.56,0.33,0.5,0.0,0.0,2.0,1.0,1.0,0.5,0.35634167385677307,0.5,0.0,11.0,0.0
fc08099550072fe4,Waldo Cortes Acosta,Salsa Boy,17,2,0.0,76.0,260.0,78.0,Orthodox,34.0,5.54,0.49,3.38,0.56,0.44,0.57,0.72,0.1,11.0,9.0,2.0,0.8181818181818182,0.48866507385392244,0.25,0.09090909090909091,72.9090909090909,0.4444444444444444
d6c0cdd7e467c440,Kyle Daukaus,,17,4,,74.0,185.0,76.0,Southpaw,33.0,3.32,0.53,2.9,0.42,2.08,0.25,0.82,2.1,7.0,3.0,4.0,0.42857142857142855,0.5223894309444507,0.27714285714285714,0.42857142857142855,220.0,0.6666666666666666
aa72b0f831d0bfe5,Deiveson Figueiredo,Deus da Guerra,25,6,1.0,65.0,135.0,68.0,Orthodox,38.0,2.63,0.53,3.47,0.49,1.61,0.35,0.57,1.2,19.0,14.0,5.0,0.7368421052631579,0.5709699119198957,0.45467277820218993,1.1578947368421053,133.10526315789474,0.5714285714285714
f2b3f4ef3f780168,Nora Cornolle,,9,4,0.0,67.0,135.0,67.0,Orthodox,36.0,2.73,0.55,2.04,0.56,0.22,0.11,0.47,0.2,5.0,3.0,2.0,0.6,0.5880363669442122,0.1111111111111111,0.2,98.0,0.6666666666666666
07bc580bdf3eb9c8,Lance Gibson Jr.,Fearless,9,2,0.0,69.0,155.0,72.0,,31.0,2.0,0.41,4.33,0.53,2.0,0.66,0.5,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
323d4ca260dfa0ba,Esteban Ribovics,El Gringo,15,2,0.0,70.0,155.0,69.0,Orthodox,29.0,8.09,0.43,6.3,0.54,0.39,0.66,0.7,0.2,5.0,3.0,2.0,0.6,0.45785346684781614,0.5,0.2,21.8,0.3333333333333333
7d09200f6a77b20e,Colin Fletcher,The Freakshow,14,8,0.0,74.0,155.0,,Orthodox,43.0,3.1,0.34,2.97,0.62,0.0,0.0,0.27,0.0,1.0,0.0,1.0,0.0,0.3971631205673759,0.4,0.0,35.0,0.5
404ecb2700844072,DeAnna Bennett,The Argentine Assassin,8,3,1.0,64.0,125.0,68.0,Orthodox,41.0,3.13,0.58,3.27,0.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
aec185309b4843d0,Siyar Bahadurzada,The Great,24,8,1.0,71.0,170.0,73.0,Orthodox,41.0,2.91,0.4,3.23,0.49,1.32,0.61,0.62,0.3,7.0,4.0,3.0,0.5714285714285714,0.47296619458592454,0.7321428571428571,0.2857142857142857,134.42857142857142,1.0
764d39074a352e33,Thomas Petersen,The Train,10,4,0.0,73.0,264.0,74.0,Southpaw,30.0,3.38,0.58,2.95,0.55,3.71,0.5,0.87,0.5,4.0,2.0,2.0,0.5,0.5832465948968061,0.6416666666666666,0.25,266.25,0.0
a7ddae0be8b78147,Jessamyn Duke,The Gun,3,5,,71.0,135.0,73.0,Orthodox,39.0,4.83,0.53,4.43,0.57,1.27,0.36,0.5,1.9,3.0,1.0,2.0,0.3333333333333333,0.5082313082313082,0.3333333333333333,1.0,33.333333333333336,0.0
cac08b8685387ca5,James McSweeney,The Hammer,15,15,0.0,76.0,230.0,77.0,Switch,45.0,3.94,0.55,4.33,0.42,0.52,0.33,1.0,1.1,2.0,1.0,1.0,0.5,0.5779904306220096,0.5,1.0,218.0,1.0
4a57ebb14315b251,Randa Markos,Quiet Storm,11,12,1.0,64.0,115.0,63.0,Orthodox,40.0,2.97,0.43,3.1,0.58,1.12,0.28,0.52,0.2,15.0,6.0,9.0,0.4,0.4337164367331994,0.4561852289125017,0.2,175.6,0.16666666666666666
2a8502954f49e682,Vinicius Queiroz,Spartan,8,4,0.0,79.0,220.0,,Orthodox,42.0,3.67,0.51,4.1,0.41,5.07,0.7,1.0,0.7,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
2525a853486ee670,Sirwan Kakai,Zohan,12,5,0.0,65.0,135.0,,Orthodox,36.0,3.57,0.41,4.63,0.62,4.0,0.42,0.83,0.0,1.0,1.0,0.0,1.0,0.3561643835616438,0.5,0.0,319.0,0.0
710f0f8c5d5c9d41,Lucas Almeida,,15,5,0.0,71.0,145.0,71.0,Orthodox,35.0,4.94,0.39,5.36,0.44,0.0,0.0,0.53,0.0,5.0,2.0,3.0,0.4,0.4117794486215539,0.0,0.0,39.4,0.5
b63e800c18e011b5,Tedd Williams,,7,1,0.0,73.0,275.0,,Orthodox,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.47368421052631576,0.4,0.0,40.0,1.0
21321cdfba797c52,Derrick Noble,The Eraser,27,15,1.0,69.0,170.0,,Southpaw,47.0,6.21,0.4,3.79,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
9c44f290f5726d95,Martin Bravo,El Toro,11,3,0.0,68.0,145.0,71.0,Southpaw,32.0,7.66,0.39,5.72,0.51,2.6,0.35,0.85,0.0,3.0,1.0,2.0,0.3333333333333333,0.37555057508832546,0.3333333333333333,0.0,74.0,1.0
01fcef7e3d051722,Henry Briones,Bure,16,8,1.0,68.0,135.0,69.0,Orthodox,45.0,3.47,0.42,4.68,0.53,0.0,0.0,0.52,0.6,4.0,1.0,3.0,0.25,0.4344676549865229,0.0,0.25,9.0,1.0
b7c5eb7cdbac6a63,Danny Barlow,LeftHand2God,9,2,0.0,74.0,185.0,79.0,Southpaw,30.0,5.81,0.51,4.65,0.52,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.6666666666666666,0.4960869960869961,0.0,0.0,29.666666666666668,0.5
ed73c85164a5f5a4,Paul Creighton,,3,1,0.0,66.0,155.0,,Southpaw,55.0,0.72,0.75,4.65,0.3,5.37,0.37,0.0,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
13c4313ed0f744f3,Brad Kohler,,12,15,0.0,69.0,220.0,,Orthodox,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5
8adcbd525fab8d9b,Elizeu Zaleski dos Santos,Capoeira,25,10,1.0,71.0,170.0,73.0,Orthodox,39.0,4.16,0.41,3.56,0.55,0.79,0.2,0.67,0.4,16.0,11.0,5.0,0.6875,0.40502962590049857,0.24387755102040815,0.3125,90.0625,0.45454545454545453
6967153c7edb4d87,Ozzy Diaz,,10,3,0.0,76.0,185.0,79.0,Orthodox,35.0,6.44,0.5,7.23,0.59,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.75,0.4,0.0,0.0,0.5
88a9bc81271ccd89,Vinny Magalhaes,Pezao,14,9,,75.0,205.0,75.0,Orthodox,41.0,2.14,0.24,3.97,0.68,1.55,0.44,0.66,0.8,4.0,1.0,3.0,0.25,0.35281409851817663,0.4444444444444444,0.5,46.75,1.0
00a3ff40c4b2cf21,Glaico Franca Moreira,Nego,15,5,0.0,72.0,155.0,77.0,Orthodox,35.0,2.35,0.42,3.46,0.47,2.68,0.42,0.76,0.3,2.0,1.0,1.0,0.5,0.5420203735144312,0.4222222222222222,0.5,363.5,1.0
93ce4ac89e3d7652,Luke Cummo,,6,6,0.0,72.0,170.0,74.0,Orthodox,45.0,1.74,0.43,1.5,0.59,0.89,0.55,0.42,1.4,6.0,3.0,3.0,0.5,0.44717140934862204,0.4375,1.1666666666666667,92.33333333333333,0.6666666666666666
f9f07bb5a43535ed,Carlos Condit,The Natural Born Killer,32,14,0.0,74.0,170.0,75.0,Orthodox,41.0,3.66,0.39,2.67,0.55,0.59,0.46,0.38,1.0,18.0,9.0,9.0,0.5,0.37704525236341313,0.4880952380952381,0.6111111111111112,85.94444444444444,0.5555555555555556
546f8599a63c29da,Robert Sanchez,Littlefury,8,2,0.0,66.0,125.0,66.0,Orthodox,40.0,0.96,0.4,1.78,0.46,3.61,0.62,0.5,0.7,2.0,1.0,1.0,0.5,0.5,1.0,0.5,116.0,1.0
6e9f40c706f91f32,Nate Maness,Mayhem,16,3,0.0,70.0,125.0,72.0,Orthodox,34.0,3.14,0.5,3.88,0.42,0.68,0.75,0.8,0.7,6.0,4.0,2.0,0.6666666666666666,0.452010582010582,0.8333333333333334,0.16666666666666666,37.5,0.75
60193e707634e560,Montse Rendon,Monster,7,2,0.0,68.0,135.0,68.0,Orthodox,37.0,2.95,0.27,3.65,0.57,1.91,0.37,0.85,0.3,3.0,2.0,1.0,0.6666666666666666,0.273424414560387,0.3666666666666667,0.3333333333333333,240.0,0.0
2f43a3e82661fa99,Rei Tsuruya,,10,1,0.0,66.0,125.0,68.0,Orthodox,23.0,2.24,0.52,2.01,0.42,5.06,0.37,0.5,1.9,1.0,1.0,0.0,1.0,0.53125,0.375,0.0,379.0,0.0
15edcf67ccf5be84,Brian Geraghty,Duke,26,18,1.0,67.0,155.0,,Orthodox,45.0,0.47,0.25,9.77,0.36,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
2975297f505e9447,Jonny Parsons,The Sluggernaut,9,3,0.0,69.0,170.0,69.0,Orthodox,34.0,4.65,0.44,4.89,0.6,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.5,0.4599432462259341,0.4,0.1875,101.32142857142857,0.5
1091d4d957141094,Nikita Krylov,The Miner,31,11,0.0,75.0,205.0,77.0,Orthodox,34.0,4.36,0.54,2.59,0.47,2.05,0.37,0.53,1.2,20.0,11.0,9.0,0.55,0.5485317802460986,0.44930555555555557,0.6,152.55,0.8181818181818182
